text,class
"b'Rezim otokrasi bisa muncul dari sistem demokrasi, maka dari itu ada istilah tirani mayoritas. Demokrasi deliberatif adalah salah satu upaya pemecahannya.'",demokrasi
"b'mana aja tempat wisata di Kota Semarang? Sebutkan minimal 5 aja \xe2\x80\x94 jangan lupa mention 3 sedulur yang lain ditunggu sampai Selasa, 5 April 2022 pukul 21.00\nhasil #RamadhanBerkah Ide Menu Buka puasa sudah bisa dicek di IG Story pak hendrar prihadi\n@iBANJARNEGARA  @infokebumen https://t.co/lEgTtK9Yes'",wisata
"b'campus! ada inpo beasiswa yg bisa utk anak pns ga?\n\n\xe2\x9c\x84\xe3\x83\xbb\xe3\x83\xbb\xe3\x83\xbb\n\xf0\x9f\xa7\x90 Trivia: Kelangkaan dapat terjadi karena kebutuhan manusia yang tak terbatas, sementara jumlah sumber daya terbatas.'",beasiswa
b'Desa Wisata Indonesia Maju \xf0\x9f\x87\xae\xf0\x9f\x87\xa9\n\n#DesaMajuIndonesiaMaju \n#Jokowi https://t.co/1nQCKGUdSV',wisata
b'Mahasiswa yg turun kejalan demo itu kok keknya bodoh aja ya',demokrasi
"b'Piala Thomas 2022: Menang dari Jeon Hyeok Jin, Shesar Vito Membuka Asa https://t.co/Phi57TITHN'",bulutangkis
b'lg suka nntn film dokumenter netflix deh',film
b'shm! IHSG CRASH!! OTW 5000 (padahal IHSG kagak bisa dibeli WKWKWKWK) AMANIN CASHHHH.\n\nHolder coal: ?? https://t.co/4u65JJAWPs',investasi
"b'Hasil Uber Cup 2022 Hari Ini, Skor Sementara Indonesia vs Jerman, Komang dan Ana/Tiwi Sumbang Poin\n \n#badminton #bulutangkis #badmintonIndonesia   #Komang #ThomasUberCup2022 #ThomasUberCup #TUC2022 #UberCup2022 #AnaTiwi\n\nhttps://t.co/a3u6ljvWJI lewat @tribunkaltim'",bulutangkis
b'Piala Thomas dan Uber 2022: Jadwal dan Hasil Lengkap Tim Indonesia - https://t.co/kpmQt1cweG https://t.co/e3L6KlrA34 via @bolanet https://t.co/m1Qmekvz3y\n\n#m88mansion #m88mansionindo #m88indo #m88laliga',bulutangkis
b'Ad yg masih open sharing tiket konser treasure??? \n\n#treasure',konser
b'Pemda Diminta Antisipasi Keramaian di Tempat Wisata Hadapi Libur Lebaran https://t.co/vOw09oFL7E',wisata
b'STIKes Muhammadiyah Tegal Berikan Beasiswa Kader Persyarikatan kepada Putri Tokoh Kokam https://t.co/XC5AtpTPZx',beasiswa
"b'Min. Lapor spt badan kok gabisa bisa ya pake e filling? @kring_pajak \nGabisa pake csv kah atau gmn? Bukannya udh seharusnya bisa ya? Pake eform juga aneh, ga bisa next kalo ada kosong -___-'",pajak
"b'Thomas Tuchel khawatir jika Chelsea terus bermain seperti ini, mereka akan takluk melawan Southampton dan dihabisi Madrid lagi di Bernabeu \xf0\x9f\x98\xa8\n\nThe Blues lagi kenapa ya?\nhttps://t.co/4NkTHxYCig\n#beINChelseaTV'",sepakbola
b'Selama pakai indihome sih lancar jaya apalagi buat nonton film di Netflix tuh beuuhh anti buffering coyyy\n#IndiHomeXAlloBankFest\n#TiketDariIndiHome\n#AktivitasTanpaBatas\n#InternetnyaIndonesia https://t.co/NcIxrKCunU',film
b'futsal&amp;Sepak bola bukan hanya menyetak gol \xe2\x80\x93 tapi juga kemenangan.',sepakbola
"b'Disaat yang lain sibuk nyari tiket kkn yang susah, aku malah nyari bioskop yg masih nayangin film karya penulis dan sutradara @MuhadklyAcho, agak jauh sih bioskopnya tp terbayar lah. Drama dan komedinya dapet banget, untung prepare bawa tisu jadi ga ngelap air mata pake jilbab \xf0\x9f\x98\x86 https://t.co/0bU9hp81nd'",film
b'K.H. Shiddiq al-Jawi: Imam Mahdi Tidak Muncul dalam Iklim Politik Demokrasi\nhttps://t.co/rSui67mnN1\n\n#BacktoSyariahKaffah #BacktoSyariahKaffah https://t.co/gUrYevw92K',demokrasi
b'#1_bisnis Tips Mengatur Strategi Sebelum Memulai Investasi Aset Kripto\nhttps://t.co/RoG1btQSsQ',investasi
b'Jadwal Siaran Langsung Timnas Indonesia U-23 vs Timnas Malaysia U-23 di Perebutan Medali Perunggu SEA Games 2021 #LengkapCepatBeritanya #Bola #SepakBola #SepakbolaDunia #BolaDunia . https://t.co/DpvQSy8HxB',sepakbola
"b'Baru rilis di Netflix. Film dokumenter yg ngangkat kisah eksploitasi seksual kpd anak2 di Korsel. Mereka diancem, foto/videonya dikomersilkan, penikmatnya ribuan.\n\nBadjingan kalian yg bisa2nya menikmati konten seksual anak2. Ini bukan sekedar penyimpangan, tp kriminal berat. https://t.co/1bLrLLcWmK'",film
b'Kira kira bisa ga ya aku nonton konser? \xf0\x9f\xa5\xb1',konser
"b'Ralf Rangnick percaya ada sejumlah anggota skuad Manchester United yang layak dipertahankan. Tapi untuk kompetitif dan kejar gelar Premier League, butuh waktu. https://t.co/a2YK23O7en'",sepakbola
"b'SEA Games 2022 Vietnam Cabor Sepak Bola: ""Tiada Rotan, Medali Perunggu pun Jadi"" https://t.co/WR5XuSmm5F'",sepakbola
"b'Kuy ah untuk  beli tiket nonton di bioskop mulai 19 Mei, pilih film Srimulat dan rasakan sendiri hiburan khas Indonesia yang bikin ketawa bareng, ketawanya alami sealami lawakannya. #FilmSrimulat #SaatnyaIndonesiaTertawa'",film
"b'PSG Makin Serius Gaet Paul Pogba dari Man United, Sudah Ajukan Tawaran Personal  #LengkapCepatBeritanya #Bola #SepakBola #SepakbolaDunia #BolaDunia . https://t.co/wtsmW7iQaA'",sepakbola
"b'Anaknya sudah mulai berkarier sepakbola di klub yang dia dulu pernah bela, Persita Tangerang.\n\nSiapa dia? https://t.co/KmuW5z7DOl'",sepakbola
b'3 konten MCU untuk 3 bulan ke depan (2 series &amp; 1 film) \n\n- Ms. Marvel (Juni) \n- Love &amp; Thunder (Juli) \n- She-Hulk (Agustus) https://t.co/fDW0byoZjN',film
b'seiya iya nntn film nya diyutub karena film jadul tkt ga ada dmana2 ditambah dengan kualitas yg jele bgt. eh taunya ada di netflix \xf0\x9f\xa5\xb2\xf0\x9f\xa5\xb2\xf0\x9f\xa5\xb2 https://t.co/8pThqsa1Vp',film
b'Rame bgt bahas org keluar partai nyampe ke suku padahal masih banyak yang bisa dibahas. Revisi UU PPP udah gas pol tuh.. 3 pemekaran provinsi di Papua juga gas pol.. ada 101 penjabat kepala daerah yang harus dilantik tahun 2022 ini.. nasib demokrasi.. dana sawit.. banyak deh..',demokrasi
b'NPWP badan usaha sangat penting\n\nFull: https://t.co/1mipOh2ZiX\n\n#pajak #npwp #PajakKitaUntukKita #Legal2Talk #Legal2Us https://t.co/2DH5nVnvAH',pajak
"b'Ada yg bilang lfc juara karna pinalti, trus apa pinalti bukan dr strategi sepakbola?'",sepakbola
b'Percaya atau tidak\n\nBila IHSG 6450\nMaka BBCA harganya 7100 dengan market capitalnya yaitu 876.08 triliun.',investasi
b'Beli ga ya md konser treasure \xf0\x9f\xa4\x94',konser
"b'Pengen jadi atlet bulutangkis, tapi liat bapak maki maki atlet yang di tivi langsung\xf0\x9f\x94\x93\xf0\x9f\x94\x93\xf0\x9f\x94\x93'",bulutangkis
"b'PPN NAIK JADI 11%, MAL DAN PUSAT PERBELANJAAN TETAP DISERBU PENGUNJUNG https://t.co/TESBf216Cy\n\nKenaikan Pajak Pertambahan Nilai (PPn) menjadi 11% diperkirakan akan melemahkan daya beli konsumen. https://t.co/XZQsE1lCJ1'",pajak
b'Impact dari format baru UWCL itu cukup signifikan lho buat fans sepakbola perempuan dunia.\n\nBeginilah perstatistikan yang disusun oleh UEFA. \n\nDari rekor pemirsa YouTube sampai rekor jumlah penonton dari fase gugur.\n\n#UWCLfinal https://t.co/7cBf4njkLh',sepakbola
"b'Beasiswa FULL + Biaya Hidup &amp; Tiket PP ke NUS, NTU, SUTD &amp; SMU di SINGAPORE\n\nBACA: https://t.co/cRTbaakSCN\nDEADLINE: 1 Juni 2022\n\nCHAT WhatsApp: https://t.co/8yhRQxeAKZ https://t.co/G2KhSa38fr'",beasiswa
"b'Srimulat sukses dikenal luas masyarakat dan menjadi mega bintang di era 80an dan 90an. Bagi penggemarnya, udah pasti hafal sama ciri khas lawakan Srimulat ini nih. Penasaran kan jadinya sama film biopik ini? Ayoooo gas OTW bioskop nonton #FilmSrimulat! :D #SaatnyaIndonesiaTertawa https://t.co/TK4Uc6AeBx'",film
b'Kenapa ya nonton bulutangkis itu selalu lebih deg-degan dari nonton tenis.',bulutangkis
"b'Thomas Uber Cup 2022 - Skor Sementara Indonesia vs Perancis, Komang Kalahkan Pemain Berdarah China\n \n#badminton #bulutangkis #badmintonIndonesia  #badmintonlovers #Komang #ThomasUberCup2022 #ThomasUberCup #TUC2022 #UberCup2022\n\nhttps://t.co/LqFyewKa7Y lewat @tribunkaltim'",bulutangkis
"b'DAH 10 TAUN AJAAA\xf0\x9f\x98\xadDulu bener\xc2\xb2 masih kecil bgt kenal EXO, klo kerumah temenku diputar vidio EXO konser trs ditanya ""suka yg mn? Gblh sama y"" trs aku nunjuk Luhan wk\n\n#10YearsWithEXO\n#AlwaysAndForeverEXO\n#EXOWeAreOneDecade\n#1\xce\x9eX0 #EXO10thYearAnniversary\n@weareoneEXO https://t.co/sVBiXkBw5q'",konser
b'Ketar ketir kalo sampe Westlife konser ke Indonesia \xf0\x9f\x98\xad',konser
"b'gue dapet beasiswa dari gundar lewat hasil tryout tapi udah beasiswa aja masih mahal:"""""" sedangkan gue juga ga terlalu yakin sama utbk, mending ambil aja apa gmn ya:(((('",beasiswa
"b'Gratis Link Nonton Film KKN di Desa Penari Unofficial Video YouTube Full Movie, Bukan Dutafilm atau Telegram \n\n#kkndidesapenari #kkndesapenari\n\nhttps://t.co/X3vuU27Dq9'",film
"b'Saya lebih salut kepada para mahasiswa yg brani turun demo panas2an dan siap menghadapi segala resiko yg ada dibandingkan Akun2 nkri dead price yg hanya bsa BRISIK DI MEDSOS tapi tdk brani turun menghadapi ini\n\nSblm kalian merendahkan mahasiswa2 tsb,silahkan kalian berkaca dulu\xf0\x9f\x91\x8d https://t.co/oWSGdqPq28'",demokrasi
"b'Sdh assist mahasiswa ngisi aplikasi beasiswa luar negeri sejak thn 2000an, sampai detik ini msh beasiswa pemerintah Australia yg gampang banget, gk ribet aturan serta akses formnya. Ayo silakan yg mau utk Master dan PhD, deadline 29 April yah. Good luck.\nhttps://t.co/w0LShP1TKF'",beasiswa
b'Sepak bola eropa diciptakan untuk mengganggu jam tidur orng asia. https://t.co/BsFSvxD255',sepakbola
b'-rek emang troye sivan tau konser nang indonesia ta? sing nyanyi angel baby tik tok iku lo',konser
b'Di KBB ada sejumlah objek wisata yang bisa dijadikan destinasi untuk ngabuburit lohh. Mau tau dimana? Baca di sini.\n\nhttps://t.co/FpTsLhMeqJ',wisata
"b'JADWAL BOLA \nMINGGU, 22 MEI 2022\n#pelangi4d #bolapelangi #judionline #mixparlay #prediksibola #sbobet #parlay #mixparlay #bola #judibola #taruhanbola #agenbola #prediksiparlay #jackpotparlay #tipsterbola #situsjuditerbaik #judislot #leaguechampions #sepakbola #futsal #seagames https://t.co/J6hDVEn3Lc'",sepakbola
"b'Yes bilik dah ku rapi, meja makeup dah tak terabur, cuci brush makeup, dah asingkan baju semua\xf0\x9f\xa5\xb9'",kecantikan
"b'Tunggu apalagi? Kuy deh beli tiket nonton di bioskop mulai 19 Mei ini \n\nPilih film Srimulat dan rasakan sendiri hiburan khas Indonesia yg bikin ketawa bareng.\n\nEtapi ketawanya alami lho, sealami lawakannya mereka itu...\n\n#FilmSrimulat #SaatnyaIndonesiaTertawa'",film
"b'Inilah kenapa, mendingan Bangtan ngga usah ke Indonesia \xf0\x9f\x99\x83 please, mending ngga usah, beneran. Kalo mau konser aku mau berdoa semoga ada rejeki buat liat nyamperin kalian dimanapun asal kalian jangan kesini :( https://t.co/QgaHlfNRSL'",konser
"b'Pertandingan tim putra Indonesia melawan Thailand akan dimainkan di Impact Arena, Bangkok pada Senin (9/5) malam pukul 19.00 waktu setempat.\n\nhttps://t.co/a7rcM6BMx5'",bulutangkis
"b'Korang akan suka dia bila dia marah\xf0\x9f\x98\x83\n\nStrim She-Hulk: Attorney at Law, Original series dari Marvel Studios, bermula 17 Ogos ini di #DisneyPlusHotstarMY #SheHulk https://t.co/lemslysL4k'",film
"b'Hallo min @kring_pajak , apakah website https://t.co/eqhi9wWnVH sedang maintenance?'",pajak
b'Investor saham di Indonesia didominasi millennial lho https://t.co/M8TddBBg56',investasi
b'Eranya bulutangkis cina kek lindan chen long bao cun lai udah lewat ya',bulutangkis
"b'Sandiaga Dorong Wisata Alam, Sejarah, dan Ekonomi Kreatif Sumenep https://t.co/sCkqNGgdm0'",wisata
b'Tempat Wisata di Buton Tengah hingga kini Belum Memiliki Asuransi... https://t.co/xZSJNlDkdy',wisata
"b'Happy 10 anniversary, i lovee youu kalian ber-9 !! \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\xa5\xb9\xf0\x9f\x98\xad\xf0\x9f\xab\xb6\xf0\x9f\xab\xb0\nMakasih udah jadi penyemangat aku disetiap apapun yang kalian lakukan, see you soon di konser nanti entah tahun berapaa dan akan selalu menjadi exo-l ! \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\xab\xb6\xf0\x9f\xa5\xb9\xf0\x9f\x98\xad\xf0\x9f\xab\xb0\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x94\xa5\xf0\x9f\xa7\xa1\xf0\x9f\x92\x9b\xf0\x9f\x92\x9a\xf0\x9f\x92\x99\xf0\x9f\x92\x9c\xf0\x9f\xa4\x8e\xf0\x9f\x92\x9e\xf0\x9f\xa4\x8d\xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x92\x98\xf0\x9f\x92\x9d\xf0\x9f\x92\x96\xf0\x9f\x92\x97\xf0\x9f\x92\x93\xf0\x9f\x92\x9e\xf0\x9f\x92\x95\xe2\x9d\xa3\xef\xb8\x8f https://t.co/Wj9R6xiZ5k'",konser
"b'Kalah lagi, kalah terus! Everton di tangan Frank Lampard terus suram dan semakin sulit keluar dari jurang zona degradasi. \xf0\x9f\x98\x94 #PL  https://t.co/laVa6cXlSt'",sepakbola
b'Belakangan ini lagi seneng nonton film film dokumenter di netflix',film
"b'jojo katanya ganti profesi jadi anak band, bukan bulutangkis lagi https://t.co/8zHDDN1TkB'",bulutangkis
b'Kelar juga my very first article. Jadi ntar kalau bisa sampai interview beasiswa udah bisa nunjukin ini lho artikel yang aku tulis pas jadi Columnist Volunteer \xf0\x9f\x98\x82',beasiswa
b'Ayooo konser di Indonesia biar ls gw kaga nganggur \xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/Mhl9Lmw1Ld',konser
"b'""The Privilege"" merupakan sebuah film drama horor misteri Jerman yang tayang pada 9 Februari 2022 di Netflix. \n\nhttps://t.co/f4kVnGTiEW'",film
b'IHSG nyusruk jatuh \nTapi blue chip pada naik',investasi
"b'Atasi Juventus, Simone Inzaghi: Langkah Penting bagi Inter untuk ke Depan - Bicara Network https://t.co/4003mMf0de #InfoSepakbola #Sepakbola https://t.co/zAuriGatBT'",sepakbola
"b'Bagi sebagian pencinta bulutangkis tanah air, selain tidak sabar menyaksikan sengitnya pertandingan di ajang Piala Thomas &amp; Uber 2022, tentu juga menantikan dengan siapa Kevin Sanjaya Sukamuljo akan dipasangkan? Hal tersebut masih menjadi teka-teki. https://t.co/N1ebaAEo3U'",bulutangkis
"b'Jadi penasaran\n\nApakah dine in sambel bu rudy di surabaya, kena pajak PB1\nsedangkan kalo beli yang botolan kenanya PPN\n\nBagaimana pendapatnya bung pajak? @kring_pajak\n\n*gambar hanya pemanis https://t.co/XcN80vymJE'",pajak
b'pen daftar beasiswa tapi bingung bgt mulainya',beasiswa
"b'https://t.co/ax6yqCxc85\n\nTim putra Indonesia bisa memastikan lolos ke babak perempat final Piala Thomas 2022 lebih cepat. Syaratnya, Indonesia harus mengalahkan Thailand.'",bulutangkis
"b'Kalo diliat betul2 seragam tim bulutangkis cina vs indonesia ini lucu.\nTim indonesia pake merk cina, tim cina pake merk jepang. Apakah cina ogah pake produk mereka sendiri ? #ThomasCup2022'",bulutangkis
"b'Wisata Pantai SILAU ALAM MANGROVE, di Desa Silo Baru Kec. Silau Laut, Asahan - SUMUT.\n#DesaWisataNusantara\n@halimiskandarnu\n@kemendespdtt\n@taufikmadjid71\n@LuthfiyahNurla1\n@yusradaridesa\n@tppkemendes\n@tppi_p3mdbkl\n@feri_sus77bkl\n@kei_wie\n@zamrudbengkulu\n@MzAgusEko\n@diana_pahang https://t.co/iHnDjxLUov'",wisata
"b'Hadapi Korea Selatan, Ini Susunan Skuad Tim Thomas Indonesia https://t.co/hif4XXMkOg'",bulutangkis
"b'crypto sm ihsg aja turun, masa kastamu ngga?'",investasi
"b'Setelah demo baru keluar kasih kebijakan larangan ekspor, terus kemarin yg bolehin ekspor siapa yak\xe2\x80\xa6 \xf0\x9f\xa4\xa1'",demokrasi
b'BUTUH MEME BULUTANGKIS GAN',bulutangkis
b'Halooo kucing kurap? Ada apdet hasil demo hari Kartini? Ada yg berhasil diturunkan? Harga migor? Pertamax? Presiden?\n\nKucing kurap lagi ngemengin apa sekarang?',demokrasi
b'Danau Sentarum terkenal dengan Festival Danau Sentarum yang masuk daftar 100 wonderful events Indonesia. Festival ini menjadi incaran wisatawan mancanegara. #DanauSentarum https://t.co/hXF0nqM0Ou',wisata
b'Program #dinggocahcah \n\nTim @karangasri.fc @putra_mahesa_fc Dan @officialcindeputra mendapat bantuan peralatan untuk kebutuhan sepakbola berupa \n\nKun 2 set\nBola 3 \nSpeeds 3\nAgilitu Pole 2 set\nKun krucut 10 biji\n\nMaturnuwun atas semua hal-hal baik yang njenengan berikan \xf0\x9f\x99\x8f. https://t.co/lYtSIudsEj',sepakbola
"b'Sempat dapatkan tekanan, Liverpool berhasil menang 3-1 atas Benfica di leg pertama perempatfinal Liga Champions! #UCL  https://t.co/Md49fVxeZb'",sepakbola
b'#SahabatBawaslu Keterbukaan informasi merupakan keniscayaan dalam mewujudkan negara demokrasi. Masyarakat memiliki hak untuk mendapatkan informasi publik yang selaras pada perwujudan kedaulatan rakyat.\n\nSelamat memperingati Hari Keterbukaan Informasi Nasional 2022 https://t.co/xFN8J6nPC3',demokrasi
"b'Perpustakaan Kontainer, Tempat Seru untuk Menumbuhkan Minat Baca Masyarakan, Malang https://t.co/Uoo7ezXS8y'",wisata
b'Ini namanya lapangan sepakbola https://t.co/4puIuVk9bm',sepakbola
"b'Ditengah Himpitan  Ekonomi Masyarakat,ditambah lagi biaya Pendidikan yg makin tinggi.Alhamdulillah Allah SWT memberikan Rizki Beasiswa kpd Putra/i Aceh atas upaya&amp;usaha Bpk @teukuriefky_1 Harsya,Anggota DPR.RI dari Aceh.sangat Luar biasa semoga ini Membawa kebarokahan. https://t.co/dYjVZVX0p9'",beasiswa
b'pesona tempat wisata pulau @pulaupagang island sumatra barat https://t.co/7AjQwfWCbW',wisata
"b""Abis nonton film 'Senior Year' \nDan seperti biasa film anak sma amerika tentang anak yg populer.\nNamun ada satu hal yg bisa diambil dari film2 ini dan film2 tentang anak sma yg populer.""",film
b'Pengen nonton film-film non popular di Cikarang susah bener. Sehari tayang cuma sekali &amp; cuma di satu bioskop. Layarnya masi didominasi KKN sama MoM. Ga papa. Thank you Cinepolis.',film
b'Jelang Crystal Palace vs Manchester United di Liga Inggris 2021-2022: David De Gea Ambisi Antar Kemenangan di Laga Pamungkas #LengkapCepatBeritanya #Bola #SepakBola #LigaInggris #PremierLeague #EPL . https://t.co/pdjApCM9RX',sepakbola
b'Kata Anthony Ginting Akhirnya Bisa Sumbang Poin di Thomas Cup 2022 https://t.co/l87DgdnJT4 #TempoSport',bulutangkis
b'anak-anak Jaman sekarang cakep-cakep yah... pengaruh asupan gizi yg jauh lebih baik atau makin terjangkaunya harga perawatan wajah dan badan...',kecantikan
b'Perkuat Nilai Demokrasi dengan Menghargai Perbedaan Pendapat\n\nCek berita selengkapnya https://t.co/oo2DEEessH\n\n#KementerianATRBPN\n#MelayaniProfesionalTerpercaya\n#MajuDanModern\n#MenujuPelayananKelasDunia https://t.co/3uovDySvbj',demokrasi
b'pajak oh..pajak. 2bulan lagi apa lagi yg mau dipajakkin\xf0\x9f\x99\x84',pajak
b'impulsive buying bgt kalo soal skincare \xf0\x9f\x98\xad\xf0\x9f\x98\xad',kecantikan
b'Kasusnya Rachmat Irianto adalah kompleksitas lain untuk (pe)sepakbola.\n\nKesalahan di satu pertandingan kadang gak cukup direspon dengan kata maaf atau permainan bagus di laga selanjutnya.\n\nBahasan lengkap bisa disimak di episode terbaru @Box2BoxBola:\nhttps://t.co/zWJX8Ks70l https://t.co/GZKRznvzyb',sepakbola
b'Jenis Wisata Terumbu Karang :\nPantai Sisi\nPasir Sepandok\nKarang Aji\nPantai Resam\nBungin\n#Serasan #Natuna',wisata
b'Gue akan lepas dn KKN kalo film KKN udah habis tayang di bioskop',film
"b'Jijik banget sama beberapa pengguna jalan, sejijik anggota golkar yg fafifu demokrasi \xf0\x9f\x98\xa2'",demokrasi
"b'IHSG Diramal Sentuh 7.750 Tahun Ini, Ini Daftar Saham Jagoan BRI Danareksa Sekuritas https://t.co/Q88NzfhMjR #RekomendasiSaham'",investasi
b'Nonton bintang masa depan bulutangkis indonesia..\n#UberCup2022 https://t.co/rQyhkU1mbH',bulutangkis
"b'Sesi I, IHSG Berbalik Arah Naik 7 Poin ke Posisi 6.606 https://t.co/pj25uqK6w5'",investasi
b'nama pemain true beauty drama korea',film
"b'Hasil Torino vs AS Roma di Liga Italia 2021-2022: Tammy Abraham Mengamuk, Giallorossi Menang 3-0! #LengkapCepatBeritanya #Bola #SepakBola #LigaItalia #SerieA . https://t.co/F8S9ZX5XCL'",sepakbola
"b'Selamat hari Senin!\n\nbp siap menemani kembali hari Senin Anda setelah libur panjang. Di bp, Anda bisa wisata kuliner dengan tenan kami mulai dari Kopi Tuku, Mad Bagel hingga Krispicikin. \n\n#TemanPerjalanan\n#EverydayBrighter https://t.co/xB0OEZmtHz'",wisata
"b'Kalo banyak yg ngira uang pajak dikorupsi sebenernya salah juga netizen Indo ini.\n\nPajak yg kita setor sebenernya di alokasiin (yg gua liat) ini ada manfaat nya juga.\n\nPembelian vaksin dll, insentif fiskal (PPh 21 DTP, PPh 22 Impor, PPh Final UMKM DTP, Disc PPh 25)'",pajak
b'Persebaya Lepas 5 Pemain untuk Ikuti TC Timnas U-23 https://t.co/2gU2ZemmEV #beritajogja #jogja #jogjaistimewa https://t.co/Dv1F0WVjRO',sepakbola
"b'Helo guys\xe2\x80\xbc\xef\xb8\x8f buat kalian pecinta drama korea wajib nonton Woori The Virgin yang udah ada di Viu\xf0\x9f\xa5\xb0\n&gt;Woori hamil tanpa disengaja karena inseminasi buatan saat menjalani pemeriksaan medis,dan ayah biologis anaknya seorang CEO #WooritheVirgindiViu\nImsooHyang\nhttps://t.co/aBAxYGftAq https://t.co/P4ELSO7Wbx'",film
"b'Wedaaaan!! sejumlah pejabat pajak menerima suap dari PT Jhonlin Baratama yang merupakan perusahaan milik Andi Syamsuddin Arsyad alias Haji Isam.\nSuap itu untuk mengkondisikan nilai wajib pajak PT Jhonlin Baratama tahun pajak 2016 dan 2017.,\nNomimalnya gak main2 euy! https://t.co/uR7kuMYtzU'",pajak
b'besok konser Las Vegas?!?!?\xf0\x9f\x98\x83',konser
b'kalau marketnya red begini antara mau menangis dan serok yang bisa diserok #IHSG \xf0\x9f\x99\x82\xf0\x9f\x99\x81 14/05/22 https://t.co/3qc6dF1qb1',investasi
b'Cek Ms Glow Paket Acne - Paket Perawatan Wajah Wanita Menghilangkan Jerawat dan Bekas Jerawat Aman Bpom dengan harga Rp290.000. Dapatkan di #Shopee sekarang! https://t.co/gMeMwnCcf7 https://t.co/TShQLMtBGW',kecantikan
b'Pertandingan perempatfinal leg I Liga Europa antara Eintracht Frankfurt vs Barcelona berakhir tanpa pemenang. Kedua kesebelasan sama kuat dengan skor 1-1. https://t.co/c6pS0UUa2E',sepakbola
